date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:02:38	0/-1	---M--	301	error ('')			https://dt-baby-care.myshopify.com/collections/baby-bottle/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-bottle/products/baby-bathtub.99e.delayed	(from https://dt-baby-care.myshopify.com/collections/baby-bottle?sort_by=)
23:02:40	144602/144602	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:12a54829172e220b3b7b53e2baa1353e%22	https://dt-baby-care.myshopify.com/collections/baby-toys/products/POST	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/POST	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:40%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:40%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:41%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:41%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:41%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:42%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:42%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:42%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:43%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/basics-rock)
23:02:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:43%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:44%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:44%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:44%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:45%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:45%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:45%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:46%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:46%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-play-sets)
23:02:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:47%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:47%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:47%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:48%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:48%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:48%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:49%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:49%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:50%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/newborn-kit-set)
23:02:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:50%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:51%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:51%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:51%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:52%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:52%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:52%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:53%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:53%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/romper-hoods)
23:02:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:54%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:54%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:54%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:55%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:55%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:55%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:56%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:56%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:57%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-sipper)
23:02:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:58%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:02:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:58%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:02:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:58%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:02:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:59%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:02:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:59%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:02:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:02:59%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:03:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:00%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:03:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:00%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:03:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:01%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/beads-rattlers)
23:03:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:01%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:02%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:02%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:02%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:03%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:03%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:03%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:04%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:04%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/full-sleeved-onesies)
23:03:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:05%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:05%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:06%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:06%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-accessories	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:06%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:07%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/bathing-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:07%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/abacus-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:07%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/animal-toys	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:08%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys/products/innerwear-dress)
23:03:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20May%202024%2016:03:08%20GMT	https://dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	E:/WorkSpace/baby/dt-baby-care.myshopify.com/collections/baby-toys/products/baby-bathtub	(from https://dt-baby-care.myshopify.com/collections/baby-toys?sort_by=)
